"","name","address","vacancy","postcode","lga"
"6024","Little Miracles Preschool & Long Day Care - Mount Riverview","MOUNT RIVERVIEW NSW 2774","Vacancy","2774","Blue Mountains"
"6025","Noiseworks OOSH Inc","BLAXLAND EAST NSW 2774","No Vacancy","2774","Blue Mountains"
"6026","The Learning Jungle Long Day Care and Preschool","WERRINGTON NSW 2747","Vacancy","2747","Penrith"
"6027","Sunflower Childcare Centre Pty Ltd","CLAREMONT MEADOWS NSW 2747","Vacancy","2747","Penrith"
"6028","YMCA Claremont Meadows OSHC","CLAREMONT MEADOWS NSW 2747","No Vacancy","2747","Penrith"
"6029","Little Superstars Early Learning Centre","BLAXLAND NSW 2774","Vacancy","2774","Blue Mountains"
"6030","Lifetime Learners Long Day Care and Preschool","CLAREMONT MEADOWS NSW 2747","Vacancy","2747","Penrith"
"6031","Alasan Cottage Preschool","GLENBROOK NSW 2773","Vacancy","2773","Blue Mountains"
"6032","Ambrose School Age Care, St Finbar's, Glenbrook","GLENBROOK NSW 2773","Vacancy","2773","Blue Mountains"
"6033","Blaxland Preschool Kindergarten","BLAXLAND NSW 2774",NA,"2774","Blue Mountains"
"6034","Little Miracles Preschool and Long Day Care","BLAXLAND NSW 2774","Vacancy","2774","Blue Mountains"
"6035","Kids Academy Claremont Meadows","CLAREMONT MEADOWS NSW 2747","No Vacancy","2747","Penrith"
"6036","Fun Kids Glenbrook","GLENBROOK NSW 2773","No Vacancy","2773","Blue Mountains"
"6037","Puggles Early Learning Centre","MULGOA NSW 2745","No Vacancy","2745","Penrith"
"6038","Glenbrook Pre School","GLENBROOK NSW 2773",NA,"2773","Blue Mountains"
"6039","Euroka Children's Centre","BLAXLAND NSW 2774","No Vacancy","2774","Blue Mountains"
"6040","Camp Australia - Nepean Christian School OSHC","MULGOA NSW 2745","No Vacancy","2745","Penrith"
"6041","Wycliffe Christian School - Transition Class","WARRIMOO NSW 2774",NA,"2774","Blue Mountains"
"6042","The After School Klub Wycliffe Christian School","WARRIMOO NSW 2774","No Vacancy","2774","Blue Mountains"
"6043","St Paul's Grammar School Penrith Ltd.","CRANEBROOK NSW 2753","Vacancy","2753","Hawkesbury"
"6044","Llandilo OSHC","LLANDILO NSW 2747","No Vacancy","2747","Penrith"
"6045","Fun Kids Blaxland","BLAXLAND NSW 2774","No Vacancy","2774","Blue Mountains"
"6046","My First School Childcare Centre","ST MARYS NSW 2760","Vacancy","2760","Penrith"
"6047","Bush Babies Childcare","WARRIMOO NSW 2774","Vacancy","2774","Blue Mountains"
"6048","YMCA St Marys OSHC","ST MARYS NSW 2760","No Vacancy","2760","Penrith"
"6049","St Marys Public School Preschool","ST MARYS NSW 2760",NA,"2760","Penrith"
"6050","Go Bananas Outside School Hours Care","ST MARYS NSW 2760","No Vacancy","2760","Penrith"
"6051","St Marys PreSchool","ST MARYS NSW 2760",NA,"2760","Penrith"
"6052","Koala Corner Children's Centre","ST MARYS NSW 2760","No Vacancy","2760","Penrith"
"6053","Bush Babies OOSH","WARRIMOO NSW 2774","No Vacancy","2774","Blue Mountains"
"6054","St Paul's Lutheran Kindergarten","ST MARYS NSW 2760","No Vacancy","2760","Penrith"
"6055","Busy Bees Long Day Child Care Centre - St Marys","ST MARYS NSW 2760","No Vacancy","2760","Penrith"
"6056","The Y St Marys South OSHC","ST MARYS NSW 2760","No Vacancy","2760","Penrith"
"6057","Cherry Bridge Station Ropes Crossing Plaza Early Learning Centre","ROPES CROSSING NSW 2760","No Vacancy","2760","Penrith"
"6058","North St Marys Community Preschool","ST MARYS NSW 2760","No Vacancy","2760","Penrith"
"6059","Sweetpeas Kindergarten and Long Day Care Centre St Marys","ST MARYS NSW 2760","No Vacancy","2760","Penrith"
"6060","Camp Australia- Ropes Crossing Public School OSHC","ROPES CROSSING NSW 2760","Vacancy","2760","Penrith"
"6061","MindChamps Early Learning @ Ropes Crossing","ROPES CROSSING NSW 2760","No Vacancy","2760","Penrith"
"6062","Oxley Park Public School Preschool","ST MARYS NSW 2760",NA,"2760","Penrith"
"6063","BOOSH","BEECHWOOD NSW 2446","No Vacancy","2446","Port Macquarie-Hastings"
"6064","TG's Child Care - High Street","WAUCHOPE NSW 2446","No Vacancy","2446","Port Macquarie-Hastings"
"6065","The Village Preschool & Long Day Care","WAUCHOPE NSW 2446","No Vacancy","2446","Port Macquarie-Hastings"
"6066","TG's Child Care - Riverbreeze","WAUCHOPE NSW 2446","No Vacancy","2446","Port Macquarie-Hastings"
"6067","Comboyne Community Preschool Kindergarten","COMBOYNE NSW 2429",NA,"2429","Mid-Coast"
"6068","Long Flat Preschool","LONG FLAT NSW 2446",NA,"2446","Port Macquarie-Hastings"
"6069","Wauchope OOSH","WAUCHOPE NSW 2446","No Vacancy","2446","Port Macquarie-Hastings"
"6070","Wauchope Preschool Kindergarten","WAUCHOPE NSW 2446",NA,"2446","Port Macquarie-Hastings"
"6071","Camp Australia - St Joseph’s Catholic Primary School, Wauchope OSHC","WAUCHOPE NSW 2446","Vacancy","2446","Port Macquarie-Hastings"
"6072","TG's Child Care - Wauchope","WAUCHOPE NSW 2446","No Vacancy","2446","Port Macquarie-Hastings"
"6073","Mad Hatter House","WAUCHOPE NSW 2446","Vacancy","2446","Port Macquarie-Hastings"
"6074","Active OOSH Kendall","KENDALL NSW 2439","No Vacancy","2439","Port Macquarie-Hastings"
"6075","Kendall Community Preschool","KENDALL NSW 2439","Vacancy","2439","Port Macquarie-Hastings"
"6076","Kids Haven Early Learning Centre","KEW NSW 2439","No Vacancy","2439","Port Macquarie-Hastings"
"6077","DISCOVERY EARLY EDUCATION & CARE CENTRE","THRUMSTER NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6078","Smartland Early Learning Port Macquarie","THRUMSTER NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6079","Active OOSH Telegraph Point","TELEGRAPH POINT NSW 2441","Vacancy","2441","Kempsey"
"6080","Active OOSH Lake Cathie","LAKE CATHIE NSW 2445","Vacancy","2445","Port Macquarie-Hastings"
"6081","My Place Early Learning Centre","LAKE CATHIE NSW 2445","No Vacancy","2445","Port Macquarie-Hastings"
"6082","Lake Cathie Little Learners","LAKE CATHIE NSW 2445","No Vacancy","2445","Port Macquarie-Hastings"
"6083","St Joseph's Early Childhood Services - Laurieton","LAURIETON NSW 2443","Vacancy","2443","Port Macquarie-Hastings"
"6084","GOWRIE NSW CAMDEN HAVEN OUTSIDE SCHOOL HOUR CARE","LAURIETON NSW 2443","Vacancy","2443","Port Macquarie-Hastings"
"6085","Laurieton Early Education Centre","LAURIETON NSW 2443","No Vacancy","2443","Port Macquarie-Hastings"
"6086","The Nature School Vacation Care","PORT MACQUARIE NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6087","Blooming Kids Early Learning & Long Day Care Centre","PORT MACQUARIE NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6088","Day Care on Lincoln","PORT MACQUARIE NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6089","Columba Cottage Early Learning Centre","PORT MACQUARIE NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6090","Columba Cottage OSHC","PORT MACQUARIE NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6091","Jumbos OOSH","PORT MACQUARIE NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6092","Green Leaves Early Learning Port Macquarie","PORT MACQUARIE NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6093","Little Beginnings Fernhill Road","PORT MACQUARIE NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6094","Kids Crazy Maze","PORT MACQUARIE NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6095","Active OOSH Westport","PORT MACQUARIE NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6096","PORT ECO KIDS VILLAGE","PORT MACQUARIE NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6097","Foundations Early Learning","PORT MACQUARIE NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6098","Hastings Preschool & Long Day Care Centre","PORT MACQUARIE NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6099","Goodstart Early Learning Port Macquarie","PORT MACQUARIE NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6100","PMNC Children's Services - OOSH & Vacation Care","PORT MACQUARIE NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6101","Joey's House Early Education Centre","PORT MACQUARIE NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6102","Hastings Family Day Care","PORT MACQUARIE NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6103","St Agnes Preschool & Long Day Care Centre","PORT MACQUARIE NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6104","St Joseph's Preschool & Long Day Care Centre","PORT MACQUARIE NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6105","Port Macquarie Community Preschool Annex","PORT MACQUARIE NSW 2444",NA,"2444","Port Macquarie-Hastings"
"6106","Port Macquarie Community Preschool","PORT MACQUARIE NSW 2444",NA,"2444","Port Macquarie-Hastings"
"6107","Moruya Drive Child Care Centre","PORT MACQUARIE NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6108","Active OOSH Hastings","PORT MACQUARIE NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6109","Portside Preschool & Long Day Care Centre","PORT MACQUARIE NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6110","Bangalay Child Care & Education Centre","PORT MACQUARIE NSW 2444","Vacancy","2444","Port Macquarie-Hastings"
"6111","Active OOSH Tacking Point","PORT MACQUARIE NSW 2444","No Vacancy","2444","Port Macquarie-Hastings"
"6112","St Nicholas OOSH Taree","TAREE NSW 2430","No Vacancy","2430","Mid-Coast"
"6113","Little Beginnings at Kolodong","TAREE NSW 2430","Vacancy","2430","Mid-Coast"
"6114","Jabiru Teaching and Learning Centre","HARRINGTON NSW 2427","Vacancy","2427","Mid-Coast"
"6115","Active OOSH Wingham","WINGHAM NSW 2429","Vacancy","2429","Mid-Coast"
"6116","Cuddlepie Early Childhood Learning Centre","WINGHAM NSW 2429","Vacancy","2429","Mid-Coast"
"6117","Wingham Pre School","WINGHAM NSW 2429",NA,"2429","Mid-Coast"
"6118","Taree & District Pre School","TAREE NSW 2430",NA,"2430","Mid-Coast"
"6119","Manning Gardens Public School Baaya Yurrung Preschool","TAREE NSW 2430",NA,"2430","Mid-Coast"
"6120","OPEN ARMS EARLY EDUCATION CENTRE PTY LTD","TAREE NSW 2430","No Vacancy","2430","Mid-Coast"
"6121","Sea Urchins Childcare Centre","HARRINGTON NSW 2427","No Vacancy","2427","Mid-Coast"
"6122","Goodstart Early Learning Taree","TAREE NSW 2430","Vacancy","2430","Mid-Coast"
"6123","Live and Learn Academy, Taree","TAREE NSW 2430","Vacancy","2430","Mid-Coast"
"6124","Cundletown Pre School & Long Day Care Centre","CUNDLETOWN NSW 2430","Vacancy","2430","Mid-Coast"
"6125","Imaginations Early Education","TAREE NSW 2430","Vacancy","2430","Mid-Coast"
"6126","Active OOSH Cundletown","CUNDLETOWN NSW 2430","Vacancy","2430","Mid-Coast"
"6127","Snugglepot Day Care Centre","TAREE NSW 2430","Vacancy","2430","Mid-Coast"
"6128","Snugglepot Cool Kidz Care - OOSH","TAREE NSW 2430","No Vacancy","2430","Mid-Coast"
"6129","Cubbyhouse Pre School & Long Day Care Centre (Wingham)","WINGHAM NSW 2429","Vacancy","2429","Mid-Coast"
"6130","Little Flippers Kindergarten","TAREE NSW 2430","Vacancy","2430","Mid-Coast"
"6131","Darwin Montessori Early Learning Centre","CHATHAM NSW 2430","No Vacancy","2430","Mid-Coast"
"6132","Faith Family Early Learning Taree","TAREE NSW 2430","Vacancy","2430","Mid-Coast"
"6133","Monkey Mayhem Fun Centre & Cafe","TAREE NSW 2430","No Vacancy","2430","Mid-Coast"
"6134","Taree Great Lakes Gloucester Five Star Family Day Care","TAREE NSW 2430","Vacancy","2430","Mid-Coast"
"6135","Active OOSH Taree","TAREE NSW 2430","Vacancy","2430","Mid-Coast"
"6136","Kempsey Adventist School","KEMPSEY NSW 2440","No Vacancy","2440","Kempsey"
"6137","Cubbyhouse Pre School & Long Day Care Centre (Taree)","TAREE NSW 2430","Vacancy","2430","Mid-Coast"
"6138","Bright Beginnings Children's Centre","TAREE NSW 2430","Vacancy","2430","Mid-Coast"
"6139","Tomaree OOSH","SALAMANDER BAY NSW 2317","No Vacancy","2317","Port Stephens"
"6140","St Philip's Community OOSH","SALAMANDER BAY NSW 2317","Vacancy","2317","Port Stephens"
"6141","Narnia Christian Preschool and Early Childhood Centre Port Stephens","SALAMANDER BAY NSW 2317","Vacancy","2317","Port Stephens"
"6142","Angel Tots Early Learning Centre","SALAMANDER BAY NSW 2317","No Vacancy","2317","Port Stephens"
"6143","Salamander Child Care Centre","SALAMANDER BAY NSW 2317","No Vacancy","2317","Port Stephens"
"6144","The College Club","NELSON BAY NSW 2315","No Vacancy","2315","Port Stephens"
"6145","Our Place Play School","NELSON BAY NSW 2315","No Vacancy","2315","Port Stephens"
"6146","Our Place Preschool","NELSON BAY NSW 2315","Vacancy","2315","Port Stephens"
"6147","Goodstart Early Learning Nelson Bay","NELSON BAY NSW 2315","Vacancy","2315","Port Stephens"
"6148","Karingal Preschool Nelson Bay","NELSON BAY NSW 2315",NA,"2315","Port Stephens"
"6149","Shoal Bay OOSH","SHOAL BAY NSW 2315","No Vacancy","2315","Port Stephens"
"6150","Fair Play OOSH Anna Bay","ANNA BAY NSW 2316","Vacancy","2316","Port Stephens"
"6151","Goodstart Early Learning Anna Bay","ANNA BAY NSW 2316","Vacancy","2316","Port Stephens"
"6152","St Nicholas OOSH Tea Gardens","TEA GARDENS NSW 2324","No Vacancy","2324","Port Stephens"
"6153","Birubi Point Community Preschool","BIRUBI POINT NSW 2316",NA,"2316","Port Stephens"
"6154","Amaroo Early Learning Centre","TEA GARDENS NSW 2324","No Vacancy","2324","Port Stephens"
"6155","Tea Gardens Hawks Nest Preschool","HAWKS NEST NSW 2324",NA,"2324","Port Stephens"
"6156","Tilli Tadpoles Preschool","TANILBA BAY NSW 2319","Vacancy","2319","Port Stephens"
"6157","Fair Play OOSH (Aust) - Tanilba Bay","TANILBA BAY NSW 2319","Vacancy","2319","Port Stephens"
"6158","KU Peninsula Preschool","TANILBA BAY NSW 2319","Vacancy","2319","Port Stephens"
"6159","Tilli Tadpoles Early Learning Centre","TANILBA BAY NSW 2319","Vacancy","2319","Port Stephens"
"6160","Karuah Preschool","KARUAH NSW 2324",NA,"2324","Port Stephens"
"6161","Karuah OSHC","KARUAH NSW 2324","No Vacancy","2324","Port Stephens"
"6162","Busy Bees at Salt Ash","SALT ASH NSW 2318","Vacancy","2318","Port Stephens"
"6163","Salt Ash OOSH & VC","SALT ASH NSW 2318","Vacancy","2318","Port Stephens"
"6164","Medowie Community Pre-School","MEDOWIE NSW 2318",NA,"2318","Port Stephens"
"6165","Uniting Early Learning Medowie","MEDOWIE NSW 2318","Vacancy","2318","Port Stephens"
"6166","Medowie Gumnut Pre-School","MEDOWIE NSW 2318",NA,"2318","Port Stephens"
"6167","WIRREANDA OOSH","MEDOWIE NSW 2318","No Vacancy","2318","Port Stephens"
"6168","Little Miracles (Medowie) Pty Ltd","MEDOWIE NSW 2318","No Vacancy","2318","Port Stephens"
"6169","Little Beginnings at Medowie","MEDOWIE NSW 2318","Vacancy","2318","Port Stephens"
"6170","Kindy Patch Medowie","MEDOWIE NSW 2318","Vacancy","2318","Port Stephens"
"6171","St Nicholas Early Education Medowie","MEDOWIE NSW 2318","No Vacancy","2318","Port Stephens"
"6172","Thrive Kids Medowie OOSH","MEDOWIE NSW 2318","No Vacancy","2318","Port Stephens"
"6173","SmartPlay OSHC Medowie","MEDOWIE NSW 2318","No Vacancy","2318","Port Stephens"
"6174","The Learning Terrace Early Education, Care and Preschool","RAYMOND TERRACE NSW 2324","No Vacancy","2324","Port Stephens"
"6175","Thrive Kids Grahamstown OOSH","RAYMOND TERRACE NSW 2324","No Vacancy","2324","Port Stephens"
"6176","Raymond Terrace Early Education Centre","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"6177","Milestones Early Learning Fern Bay","FERN BAY NSW 2295","Vacancy","2295","Newcastle"
"6178","Lakeside Creative Minds Early Learning and Preschool","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"6179","TLC Early Learning Centre","RAYMOND TERRACE NSW 2324","No Vacancy","2324","Port Stephens"
"6180","Irrawang Public School Preschool","RAYMOND TERRACE NSW 2324",NA,"2324","Port Stephens"
"6181","St Nicholas Early Education Raymond Terrace","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"6182","Thrive Kids Fern Bay OOSH","FERN BAY NSW 2295","No Vacancy","2295","Newcastle"
"6183","Thrive Kids Boomerang Park OOSH","RAYMOND TERRACE NSW 2324","No Vacancy","2324","Port Stephens"
"6184","Tillys Play and Education Centre - Fern Bay","FERN BAY NSW 2295","No Vacancy","2295","Newcastle"
"6185","Thrive Kids Clarence Town OOSH","CLARENCE TOWN NSW 2321","No Vacancy","2321","Maitland"
"6186","Clarence Town Pre-school","CLARENCE TOWN NSW 2321",NA,"2321","Maitland"
"6187","Thrive Kids Family Day Care","RAYMOND TERRACE NSW 2324","No Vacancy","2324","Port Stephens"
"6188","Thrive Kids Raymond Terrace OOSH","RAYMOND TERRACE NSW 2324","No Vacancy","2324","Port Stephens"
"6189","Raymond Terrace Community Pre-School","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"6190","Bright Start Early Learning Heatherbrae","HEATHERBRAE NSW 2324","No Vacancy","2324","Port Stephens"
"6191","Bulahdelah Pre School","BULAHDELAH NSW 2423",NA,"2423","Mid-Coast"
"6192","Seaham OOSH","SEAHAM NSW 2324","No Vacancy","2324","Port Stephens"
"6193","Seaham Pre-School","SEAHAM NSW 2324",NA,"2324","Port Stephens"
"6194","Stroud Pre School","STROUD NSW 2425",NA,"2425","Mid-Coast"
"6195","Stockton School Kids Fun Club","STOCKTON NSW 2295","Vacancy","2295","Newcastle"
"6196","Stockton Public School Preschool","STOCKTON NSW 2295",NA,"2295","Newcastle"
"6197","St Nicholas OOSH Stockton","STOCKTON NSW 2295","No Vacancy","2295","Newcastle"
"6198","Jacaranda Grove Pre School, NELSONS PLAINS","NELSONS PLAINS NSW 2324","No Vacancy","2324","Port Stephens"
"6199","East End Early Education and Preschool","NEWCASTLE NSW 2300","No Vacancy","2300","Newcastle"
"6200","Go Kindy Carrington","CARRINGTON NSW 2294","Vacancy","2294","Newcastle"
"6201","Newcastle East Out of School Hours","THE HILL NSW 2300","Vacancy","2300","Newcastle"
"6202","WEMOOSH East","MAYFIELD EAST NSW 2304","Vacancy","2304","Newcastle"
"6203","Samaritans Early Learning Centre","NEWCASTLE NSW 2300","Vacancy","2300","Newcastle"
"6204","Hunter Early Childhood Centre","MAYFIELD NSW 2304","No Vacancy","2304","Newcastle"
"6205","Newcastle Community Preschool","COOKS HILL NSW 2300",NA,"2300","Newcastle"
"6206","Little Beginnings at Maryville","MARYVILLE NSW 2293","No Vacancy","2293","Newcastle"
"6207","Cooks Hill Pre-School","COOKS HILL NSW 2300",NA,"2300","Newcastle"
"6208","KU Mayfield Preschool","MAYFIELD NSW 2304","Vacancy","2304","Newcastle"
"6209","Hunter Christian OOSH","MAYFIELD NSW 2304","No Vacancy","2304","Newcastle"
"6210","The Little Unicorn on Honeysuckle Preschool","NEWCASTLE NSW 2300","No Vacancy","2300","Newcastle"
"6211","The Little Unicorn on Honeysuckle","NEWCASTLE NSW 2300","No Vacancy","2300","Newcastle"
"6212","Kinda Kapers @ Tighes Hill","TIGHES HILL NSW 2297","Vacancy","2297","Newcastle"
"6213","St Nicholas OOSH Mayfield","MAYFIELD NSW 2304","No Vacancy","2304","Newcastle"
